Name	gene_id	SAMN31934616	SAMN31934617	SAMN31934618	SAMN31934759	SAMN31934760	SAMN31934761
TMEM100	TMEM100	8.32947806637003	8.64706808544907	8.41596087844465	7.78269318142389	8.01209185145089	8.05225923959699
LOC111097392	LOC111097392	5.02751866463033	5.59561031226974	4.52546190140357	5.84538294543022	5.85146800535584	5.34957665304136
ANKFN1	ANKFN1	6.06484939935243	5.42940989058137	6.41700048585003	6.05604259804184	6.34930195638726	6.38841108884937
LOC119873302	LOC119873302	3.19059760788603	0	3.21122501507945	2.46457901296051	1.90512883856772	3.26300105230088
LOC111097395	LOC111097395	3.040290969345	3.2355384883059	1.90834744412231	2.46457901296051	2.22050474214543	2.07892292186507
NOG	NOG	5.73856870228524	6.04974964357226	6.217896943601	6.0803370930129	6.00325904981599	6.27282627280617
C9H17orf67	C9H17orf67	0	3.0646108915842	0	2.95967516485868	0	3.79697842452149
DGKE	DGKE	11.4666893136785	11.5503302881902	11.5113069771001	11.979087544003	11.6274097735346	11.5534120862499
TRIM25	TRIM25	7.58195957643231	7.90618449449583	7.28660485914667	7.44192278445213	7.84987687774693	7.59559342421227
COIL	COIL	8.98801201392176	9.0392500160744	8.865393944325	9.05544479689581	8.9677077563413	9.03778430437209
SCPEP1	SCPEP1	8.78436468463818	8.63566182710624	8.70646156403195	8.66760602383501	8.92216712622142	8.84889870437069
LOC119879972	LOC119879972	1.89140503468579	1.63445024785067	1.50378587143731	1.70479640004232	3.58275996806139	2.67239395043245
AKAP1	AKAP1	10.460740264887	10.5432004722361	10.4147310387344	9.98820655196957	10.6428066547081	10.6228839940172
LOC102154664	LOC102154664	4.1093423075192	5.07136492744737	5.43378605152307	4.69254558398256	3.58275996806139	4.68506338742802
MSI2	MSI2	10.450532082757	10.7255132735234	10.4875626335807	10.3952431263227	10.2286201972426	10.2640828087703
LOC111097400	LOC111097400	6.06484939935243	7.27279334333772	6.06804581214886	5.07756450084667	5.42949856885949	5.23070476226727
LOC111097402	LOC111097402	7.6022218138179	7.75976138573295	6.96486634146051	6.86110293979827	6.76800769570638	6.5125061309987
LOC111097401	LOC111097401	5.14266689559172	5.24153947215325	5.30571674424102	3.86383693577895	4.12701750534498	4.5591502132024
MRPS23	MRPS23	9.17773238563906	9.07909419025563	9.15278780167107	9.38050374026538	9.46656384466661	9.5594833098907
CUEDC1	CUEDC1	9.10386291197535	9.12875680088351	9.15743349766423	8.95719644177587	9.03971697204412	8.85561001449863
LOC102155002	LOC102155002	4.31974402345571	4.59404771339236	4.34173822784507	4.33689380897199	3.96737691934727	4.34692148707802
VEZF1	VEZF1	10.5142936146995	10.7047410716855	10.3783815049247	10.2793507743661	10.4035380361691	10.4182370891885
LOC106559300	LOC106559300	5.52876071059805	5.68685381468693	5.43378605152307	5.72726899481647	5.1973348539381	4.68506338742802
SRSF1	SRSF1	11.5994503102073	11.5422079850068	11.5881607962343	11.8077932986023	11.7265811487264	11.7023194701274
DYNLL2	DYNLL2	12.4217675901819	12.4073097883199	12.2953856513482	12.0106393997034	12.1285970959703	12.2160644300276
MKS1	MKS1	8.34959365682442	8.48278911764815	8.29046151062466	8.48402943435931	8.77019207322829	8.63930357012423
LOC111097404	LOC111097404	3.56557943782047	4.92911355038421	3.34756583656782	4.25388597803093	5.26756528230295	5.59391482290421
LPO	LPO	4.31974402345571	3.76851816751195	4.58184767912802	0	4.33756583032992	3.41613042063905
LOC111097405	LOC111097405	4.1093423075192	4.46250535024718	4.34173822784507	4.07200327990742	4.63189992964936	2.89720819130046
MPO	MPO	7.44656782197914	7.02722672525851	7.31182899985807	7.00764798724095	7.37265098907585	7.55493546224411
TSPOAP1	TSPOAP1	11.5288742242336	11.5273687357828	11.701051958012	11.4655900741534	11.6583736912207	11.7175963662213
LOC119873305	LOC119873305	2.20579436242024	2.646561419178	2.22395327418636	2.73326173104805	2.47915442979673	3.41613042063905
SUPT4H1	SUPT4H1	8.85642694661919	8.88402106194277	8.865393944325	9.26337165889538	9.32963735008571	9.337751954613
RNF43	RNF43	6.46959553012878	6.41257303283887	6.61912735054878	6.38342380862883	6.70612921355892	6.65781747264364
LOC111097406	LOC111097406	3.040290969345	3.0646108915842	3.88449472199817	2.46457901296051	3.88040315664552	0
HSF5	HSF5	6.00523118791972	4.97810577637662	6.00757990285881	5.17102077079626	5.48950360853254	5.68716418535905
LOC111097407	LOC111097407	10.0531146127642	9.73173192893812	9.43121573409419	9.44740836444276	9.63709153813943	9.56768127501261
MTMR4	MTMR4	12.0499459968995	12.0771096988741	12.0287685437451	12.2811024181032	12.2568749525729	12.1754031693338
SEPTIN4	SEPTIN4	11.6530406487259	12.0418981493765	11.4819762780859	11.4776442448592	11.4295742745111	11.4552000873123
LOC106559302	LOC106559302	7.89281694058199	8.68075555890177	7.98544709670713	8.02098243634441	8.09168355711958	8.2838615158301
RAD51C	RAD51C	7.30540413739118	7.44821632408553	7.41630749749111	7.52392391437462	7.53093978459599	7.26346696712427
TEX14	TEX14	7.01426167013392	6.86737847283193	6.77235666055446	6.53174146254656	6.66768675551727	6.36977864259327
LOC119873514	LOC119873514	16.2313705187079	16.7319595399121	16.9840820378505	15.986556578597	16.6801139719155	17.2072278524698
LOC119873515	LOC119873515	6.26451730861423	6.77335878915424	5.94446847757603	5.72726899481647	6.47335752268066	6.59503410742401
LOC119873516	LOC119873516	6.55523460223218	10.4178499690431	10.4272881403264	10.047941967975	10.877755802856	11.1989909246804
